class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
Hello,0.6897541880607605,0.9772406816482544,-0.00012863798474427313,0.6021186709403992,0.9445257782936096,-0.051055386662483215,0.529633641242981,0.8564835786819458,-0.07337018847465515,0.4823561906814575,0.7792276740074158,-0.09750930219888687,0.4383794069290161,0.7336714863777161,-0.12084772437810898,0.5997305512428284,0.6841513514518738,-0.022160585969686508,0.5678852796554565,0.5758224725723267,-0.04977027699351311,0.5539024472236633,0.507050633430481,-0.0761338397860527,0.5424041748046875,0.44717302918434143,-0.09369085729122162,0.6583651304244995,0.6665642261505127,-0.02343355491757393,0.6604472398757935,0.5317404270172119,-0.037407126277685165,0.6651343107223511,0.44990330934524536,-0.07050440460443497,0.6680178046226501,0.37979140877723694,-0.09921488165855408,0.7102190852165222,0.6798417568206787,-0.032058604061603546,0.7203659415245056,0.5571051836013794,-0.05532023683190346,0.7276878952980042,0.47860491275787354,-0.0875386968255043,0.730071485042572,0.4105328917503357,-0.11206229776144028,0.7596248984336853,0.7191339731216431,-0.04628223925828934,0.7885532975196838,0.639154851436615,-0.07201483845710754,0.8033121824264526,0.5880605578422546,-0.0966862142086029,0.8124383091926575,0.540736973285675,-0.11576610803604126
Hello,0.6902498006820679,0.979202151298523,-0.00011871359311044216,0.6037757992744446,0.9453620314598083,-0.052936799824237823,0.5307818651199341,0.8582635521888733,-0.07725654542446136,0.48230209946632385,0.7820077538490295,-0.10289870947599411,0.43847477436065674,0.7340344786643982,-0.12844723463058472,0.6008316278457642,0.6850876212120056,-0.031100396066904068,0.5679547190666199,0.5743156671524048,-0.06287910044193268,0.5526918172836304,0.5036138296127319,-0.092528335750103,0.5399034023284912,0.4423310458660126,-0.11168573796749115,0.6591260433197021,0.6683909296989441,-0.03211645409464836,0.6608582139015198,0.5336921811103821,-0.04847099632024765,0.6643112301826477,0.4514053761959076,-0.08227148652076721,0.665425717830658,0.3809705674648285,-0.11218145489692688,0.7108268141746521,0.6826139688491821,-0.04051238298416138,0.7213094234466553,0.5601481795310974,-0.06561372429132462,0.7280722260475159,0.4821229577064514,-0.0997910276055336,0.729783833026886,0.41485127806663513,-0.12539778649806976,0.7601379156112671,0.7218132019042969,-0.054178886115550995,0.7885773777961731,0.6405362486839294,-0.08256924897432327,0.8026072382926941,0.5878043174743652,-0.10871764272451401,0.8102560043334961,0.5392596125602722,-0.12884585559368134
Hello,0.6909247040748596,0.9766438007354736,-0.0001173200726043433,0.6025630235671997,0.9449484348297119,-0.05261703208088875,0.5298469066619873,0.8577886819839478,-0.07449169456958771,0.48215925693511963,0.7808560132980347,-0.09784968197345734,0.4381057024002075,0.7333670854568481,-0.12036967277526855,0.5995544195175171,0.6854513883590698,-0.023873036727309227,0.5666119456291199,0.5744203329086304,-0.05278083682060242,0.551156759262085,0.5037147998809814,-0.08019129931926727,0.5383419394493103,0.44301995635032654,-0.09783817827701569,0.6585623621940613,0.6677403450012207,-0.024115297943353653,0.6608737707138062,0.5315994024276733,-0.0367782860994339,0.664443850517273,0.45035621523857117,-0.06902945041656494,0.6661797761917114,0.381397545337677,-0.09694761782884598,0.7107654213905334,0.6805981397628784,-0.03205183893442154,0.7215362191200256,0.5571689009666443,-0.05495153367519379,0.7279272079467773,0.4803750813007355,-0.08790905773639679,0.7297316193580627,0.41433608531951904,-0.11228705197572708,0.7603976726531982,0.7187249064445496,-0.04547244310379028,0.7896958589553833,0.6375187635421753,-0.07256310433149338,0.8039596080780029,0.5862424373626709,-0.09839341789484024,0.8123893737792969,0.5389682650566101,-0.11812622100114822
Hello,0.6906054019927979,0.9784075021743774,-0.00012261602387297899,0.6034467816352844,0.9455573558807373,-0.053388409316539764,0.5307933688163757,0.8575680255889893,-0.07722540944814682,0.48253580927848816,0.7802492380142212,-0.10237915813922882,0.438281774520874,0.7330827713012695,-0.12744484841823578,0.6010174751281738,0.6848198175430298,-0.028501486405730247,0.569071888923645,0.5735544562339783,-0.0584835521876812,0.5535955429077148,0.502670168876648,-0.08683305978775024,0.5406516194343567,0.441208153963089,-0.10549549013376236,0.6593553423881531,0.6680899858474731,-0.029303913936018944,0.6606675386428833,0.5325637459754944,-0.04445669800043106,0.6634024381637573,0.45084452629089355,-0.07644873112440109,0.6639170050621033,0.38050907850265503,-0.1045571118593216,0.7110660672187805,0.68215012550354,-0.03763227537274361,0.7217822670936584,0.558489203453064,-0.06199527531862259,0.728561520576477,0.4811509847640991,-0.0952950194478035,0.7306462526321411,0.4142298400402069,-0.11989542841911316,0.7603497505187988,0.7215348482131958,-0.051022015511989594,0.7896239757537842,0.6405546069145203,-0.0793762356042862,0.8043131232261658,0.5877811312675476,-0.10573997348546982,0.8130626678466797,0.5385884642601013,-0.12588702142238617
Hello,0.6920140981674194,0.9779163599014282,-0.00011481258843559772,0.6038291454315186,0.9446889162063599,-0.05239373818039894,0.5305469632148743,0.8572575449943542,-0.07621324062347412,0.48242390155792236,0.780439019203186,-0.10125094652175903,0.4391933083534241,0.7335395812988281,-0.1256590336561203,0.6003597974777222,0.6858258247375488,-0.030358996242284775,0.5684933662414551,0.5751004815101624,-0.06062939390540123,0.5538504719734192,0.5039874315261841,-0.08843376487493515,0.5421260595321655,0.442288339138031,-0.10636614263057709,0.6591215133666992,0.6686528325080872,-0.03103654272854328,0.6611357927322388,0.5327849388122559,-0.04706563428044319,0.6646214723587036,0.4506135880947113,-0.07999341934919357,0.6666312217712402,0.3798852562904358,-0.10911159217357635,0.7111870050430298,0.6816900372505188,-0.038724664598703384,0.7214958667755127,0.5582850575447083,-0.06345931440591812,0.7276021838188171,0.48105913400650024,-0.09689401090145111,0.7295819520950317,0.4141225218772888,-0.12180858105421066,0.761023223400116,0.7197484970092773,-0.0515994131565094,0.7900362610816956,0.6383206248283386,-0.0793709084391594,0.8043847680091858,0.5860530734062195,-0.10530643165111542,0.8130173683166504,0.5374422073364258,-0.12509658932685852
Hello,0.6922633647918701,0.9771827459335327,-0.00012970389798283577,0.6045188903808594,0.9448999166488647,-0.05336445942521095,0.5317302942276001,0.8583789467811584,-0.07754582166671753,0.48373234272003174,0.7808806300163269,-0.10306274145841599,0.4394810199737549,0.7324152588844299,-0.12877590954303741,0.6006121635437012,0.6855865716934204,-0.028246456757187843,0.5682818293571472,0.5733950734138489,-0.05895925313234329,0.5528627038002014,0.5018686652183533,-0.08816985785961151,0.5402098894119263,0.4403100907802582,-0.1072218120098114,0.6591243147850037,0.6683710217475891,-0.028393762186169624,0.6609929800033569,0.5313945412635803,-0.04343787580728531,0.6641326546669006,0.44899898767471313,-0.07563694566488266,0.6656051278114319,0.37831491231918335,-0.10363366454839706,0.7110368013381958,0.6817334890365601,-0.03605220466852188,0.7220811247825623,0.5575259923934937,-0.05963219702243805,0.7290217280387878,0.4802917540073395,-0.09197547286748886,0.7314881682395935,0.41397160291671753,-0.11624132841825485,0.7606995105743408,0.7202187776565552,-0.049210090190172195,0.789931058883667,0.6383054852485657,-0.07596798241138458,0.8044504523277283,0.5861254930496216,-0.10160763561725616,0.812984049320221,0.5377795696258545,-0.12102207541465759
Hello,0.6903300285339355,0.9772976040840149,-0.00012254853209014982,0.6034551858901978,0.9454562664031982,-0.05328603833913803,0.5315223932266235,0.8584039807319641,-0.0779397264122963,0.48401451110839844,0.7818921804428101,-0.10374429821968079,0.4397554099559784,0.7359926700592041,-0.1297565996646881,0.6006225347518921,0.6855022311210632,-0.030543364584445953,0.5690618753433228,0.5742053389549255,-0.06254363059997559,0.5540891289710999,0.5028797388076782,-0.09210193902254105,0.5419476628303528,0.4410788118839264,-0.11137454211711884,0.6591314673423767,0.6683530211448669,-0.031144632026553154,0.660996675491333,0.5319918394088745,-0.0473908931016922,0.663435161113739,0.44961869716644287,-0.0798732191324234,0.6644845604896545,0.3792280852794647,-0.10728311538696289,0.7107827067375183,0.6819990873336792,-0.03914467617869377,0.7220472097396851,0.5589090585708618,-0.06473451107740402,0.7286601066589355,0.48123806715011597,-0.09813079237937927,0.7309513092041016,0.41448426246643066,-0.12272901833057404,0.7597848773002625,0.7211195826530457,-0.05260130763053894,0.7892082333564758,0.6401501297950745,-0.08123237639665604,0.8038171529769897,0.587599515914917,-0.10776200145483017,0.8128857016563416,0.5390130877494812,-0.1281893104314804
Hello,0.691338300704956,0.9770816564559937,-0.00012047120981151238,0.6032372713088989,0.9440804123878479,-0.04900357127189636,0.5300105214118958,0.8569774627685547,-0.07114960998296738,0.4819902777671814,0.7804512977600098,-0.09525616466999054,0.43991708755493164,0.7341958284378052,-0.1187933087348938,0.6012020111083984,0.6854829788208008,-0.022875212132930756,0.5689718723297119,0.5747127532958984,-0.05196000635623932,0.5540292859077454,0.5037723779678345,-0.07966494560241699,0.5421396493911743,0.4429425895214081,-0.09732511639595032,0.6594274640083313,0.668463945388794,-0.024519719183444977,0.6615316867828369,0.5326730012893677,-0.03849315643310547,0.664322018623352,0.4501042068004608,-0.07070177793502808,0.6658810973167419,0.3798435628414154,-0.09832530468702316,0.711104691028595,0.6815787553787231,-0.033322446048259735,0.7215122580528259,0.5582617521286011,-0.05625014752149582,0.7276643514633179,0.4807022213935852,-0.08775646984577179,0.7295999526977539,0.41419717669487,-0.11094078421592712,0.7601389288902283,0.7197822332382202,-0.04736081883311272,0.7892830967903137,0.6390484571456909,-0.07368473708629608,0.803633451461792,0.5862953066825867,-0.09884052723646164,0.8120160698890686,0.5378967523574829,-0.11745838075876236
Hello,0.6908432841300964,0.9777682423591614,-0.00012668047565966845,0.6031925678253174,0.9462112188339233,-0.05229789391160011,0.5306277871131897,0.858116626739502,-0.07570233941078186,0.48259294033050537,0.7809654474258423,-0.1009615808725357,0.438760906457901,0.7338327169418335,-0.12645481526851654,0.6005966663360596,0.6857360601425171,-0.023788347840309143,0.5682090520858765,0.574930727481842,-0.053510840982198715,0.5530645251274109,0.5038551092147827,-0.08196873217821121,0.5411112308502197,0.4426209032535553,-0.10004480183124542,0.6588624119758606,0.6683323979377747,-0.02499341033399105,0.6604045629501343,0.5326662659645081,-0.03880408778786659,0.6635381579399109,0.450048565864563,-0.07066350430250168,0.6653493046760559,0.3800618350505829,-0.09826323390007019,0.7107886672019958,0.6816579699516296,-0.03403561934828758,0.7207981944084167,0.5580834746360779,-0.057496439665555954,0.7271782159805298,0.4799216687679291,-0.08957941085100174,0.7291389107704163,0.4134289622306824,-0.11331718415021896,0.760496199131012,0.7206575274467468,-0.04867705702781677,0.7891170978546143,0.6385591626167297,-0.07619733363389969,0.8031169176101685,0.5858612656593323,-0.10223302245140076,0.8109948039054871,0.5377569794654846,-0.12196380645036697
Hello,0.6897221803665161,0.9785537719726562,-0.00012729509035125375,0.602170467376709,0.9454579949378967,-0.05249062553048134,0.5294936299324036,0.8568208813667297,-0.07763587683439255,0.48106542229652405,0.7808384895324707,-0.10453640669584274,0.4354188144207001,0.7342373132705688,-0.1312984973192215,0.5992070436477661,0.684492826461792,-0.028645949438214302,0.5663318037986755,0.5746248364448547,-0.059382665902376175,0.5511424541473389,0.5039198994636536,-0.08829961717128754,0.5392481684684753,0.442582905292511,-0.10717952996492386,0.6581571102142334,0.6678197979927063,-0.030864378437399864,0.6600356101989746,0.5335456132888794,-0.04653613641858101,0.663016140460968,0.45063093304634094,-0.07944224029779434,0.6648092269897461,0.3804357647895813,-0.10842663049697876,0.7104687690734863,0.6821049451828003,-0.040467407554388046,0.7206665277481079,0.5592675805091858,-0.06617176532745361,0.7262592911720276,0.4804841876029968,-0.09937920421361923,0.7272059321403503,0.41314250230789185,-0.12334046512842178,0.7602708339691162,0.7217502593994141,-0.055822569876909256,0.7888460159301758,0.639208197593689,-0.08545362204313278,0.8023640513420105,0.5862070322036743,-0.11091262847185135,0.8097460865974426,0.5380097031593323,-0.12967661023139954
Hello,0.690177857875824,0.9769451022148132,-0.00012624749797396362,0.6020893454551697,0.9448830485343933,-0.05298652872443199,0.5289835333824158,0.8570776581764221,-0.07767431437969208,0.48017698526382446,0.7803188562393188,-0.10383384674787521,0.4353807866573334,0.7323123216629028,-0.12885279953479767,0.5985548496246338,0.6834424734115601,-0.02656726911664009,0.5646671056747437,0.5728110074996948,-0.05583825334906578,0.5493154525756836,0.50227290391922,-0.08383069187402725,0.5369058847427368,0.4420146346092224,-0.10176587104797363,0.6572977304458618,0.6656847596168518,-0.02765521965920925,0.6575852632522583,0.5301822423934937,-0.04189419001340866,0.660312831401825,0.44814789295196533,-0.07404821366071701,0.66159588098526,0.37885862588882446,-0.1027679517865181,0.7094496488571167,0.6793981194496155,-0.03599286451935768,0.7188912630081177,0.5556092262268066,-0.06074579805135727,0.7248783111572266,0.47763171792030334,-0.09390972554683685,0.7261459827423096,0.4106786549091339,-0.11804850399494171,0.7592596411705017,0.719140350818634,-0.05007453262805939,0.7874926328659058,0.6370412111282349,-0.07842295616865158,0.8012787103652954,0.5855306386947632,-0.10396246612071991,0.8089091181755066,0.5376924276351929,-0.12312588840723038
Hello,0.6890441179275513,0.9753885269165039,-0.0001308710634475574,0.6026986837387085,0.9435418248176575,-0.053131431341171265,0.5294296145439148,0.8566206693649292,-0.07867828756570816,0.47983554005622864,0.7810133695602417,-0.1051938608288765,0.43481573462486267,0.7336035966873169,-0.13115446269512177,0.5984318256378174,0.6809099912643433,-0.030521711334586143,0.5627871751785278,0.5709925293922424,-0.062315311282873154,0.5446342825889587,0.5011951327323914,-0.09213189780712128,0.528652012348175,0.44256913661956787,-0.11187790334224701,0.657002866268158,0.6633965969085693,-0.03274281695485115,0.6575597524642944,0.5269144177436829,-0.04865802451968193,0.658927321434021,0.44477275013923645,-0.08021052181720734,0.658370316028595,0.3757815361022949,-0.1082240492105484,0.7088923454284668,0.6780677437782288,-0.04250360280275345,0.7185628414154053,0.5537932515144348,-0.06898856163024902,0.7235608100891113,0.47495412826538086,-0.10227609425783157,0.7233257293701172,0.4073486030101776,-0.12659397721290588,0.758161187171936,0.7189809679985046,-0.05777628347277641,0.7865167856216431,0.636470377445221,-0.08770394325256348,0.8003647923469543,0.5841009020805359,-0.11346203088760376,0.8076105117797852,0.5360654592514038,-0.13249745965003967
Hello,0.6877176761627197,0.9742494225502014,-0.0001251135690836236,0.6006307005882263,0.9409298896789551,-0.052280180156230927,0.5270959734916687,0.8538463711738586,-0.07630904018878937,0.47742846608161926,0.7785941362380981,-0.101270392537117,0.43302762508392334,0.7328540086746216,-0.1253703236579895,0.5972734093666077,0.6788592338562012,-0.02597278729081154,0.5608341097831726,0.5702227354049683,-0.05594063177704811,0.543063223361969,0.49984800815582275,-0.08507907390594482,0.5275571942329407,0.4405936896800995,-0.10516103357076645,0.6562472581863403,0.6622397303581238,-0.02760649286210537,0.6560933589935303,0.5260170102119446,-0.041586752980947495,0.657231867313385,0.44350817799568176,-0.07322051376104355,0.6566106677055359,0.37403881549835205,-0.10161055624485016,0.7081570625305176,0.6768703460693359,-0.036517977714538574,0.7175598740577698,0.5527459383010864,-0.06118536740541458,0.7221581935882568,0.47450554370880127,-0.09250778704881668,0.7217139005661011,0.4069707989692688,-0.11493782699108124,0.7571542263031006,0.717193067073822,-0.05132085084915161,0.7855004668235779,0.6347523927688599,-0.0801025852560997,0.7991637587547302,0.5817737579345703,-0.10447155684232712,0.8064209222793579,0.5323229432106018,-0.12160404771566391
